x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89669.82634826488,43133.24935924902,0.0,0.0,0.0,-0.8641775047575619,0.5031870827743832,1.5
89668.2388975564,43130.45242228646,0.0,0.0,0.0,-0.8567052353123144,0.5158063006482879,1.5
89666.87822552054,43127.882263996544,0.0,0.0,0.0,-0.8760856354219352,0.48215553445682235,1.5
89665.44196059382,43125.61447727014,0.0,0.0,0.0,-0.8683274209497469,0.4959914213237574,1.5
89663.70332410357,43122.66635452582,0.0,0.0,0.0,-0.9657707506138885,0.2593971034122904,1.5
89660.83079425011,43121.00331092646,0.0,0.0,0.0,-0.9613054866359587,0.27548459369555045,1.5
89656.2655580247,43118.15265183787,0.0,0.0,0.0,-0.9808202772226459,0.19491429857476364,1.5
89652.9880010883,43116.796421381434,0.0,0.0,0.0,0.9999998449991802,0.0005567778872786308,1.5
89650.65294902388,43116.79902159335,0.0,0.0,0.0,0.97253228170596,0.23276804127671702,2.0
89647.04754298956,43118.62974590094,0.0,0.0,0.0,0.9832990754911076,0.18199705530126886,11.111111111111
89644.31224363351,43119.67820696935,0.0,0.0,0.0,0.984576937261261,0.17495214949589757,11.111111111111
89641.0329009937,43120.881635461024,0.0,0.0,0.0,0.9753644309318722,0.22059969826122877,11.111111111111
89638.18970219904,43122.23707233752,0.0,0.0,0.0,0.9352460026328644,0.3539984668882738,11.111111111111
89635.89928672784,43124.2609073469,0.0,0.0,0.0,0.9199231996280388,0.3920985931957822,11.111111111111
89633.91051691183,43126.33262558788,0.0,0.0,0.0,0.8881434114141818,0.45956640517076447,11.111111111111
89632.43941191839,43128.41174665433,0.0,0.0,0.0,0.8881434114144886,0.45956640517017167,11.111111111111
89630.85644409912,43130.648964089676,0.0,0.0,0.0,0.8881434114136514,0.4595664051717897,11.111111111111
89628.74346211857,43133.63525355807,0.0,0.0,0.0,0.8881434114150597,0.45956640516906805,11.111111111111
89626.991926841,43136.110708342356,0.0,0.0,0.0,0.8881434114142448,0.45956640517064296,11.111111111111
89625.28236509352,43138.526841697516,0.0,0.0,0.0,0.8881434114141957,0.4595664051707376,11.111111111111
89623.5727117994,43140.94310443606,0.0,0.0,0.0,0.8881434114143268,0.4595664051704844,11.111111111111
89621.86313088931,43143.359264873834,0.0,0.0,0.0,0.8881434114141366,0.459566405170852,11.111111111111
89620.15368474346,43145.775234848545,0.0,0.0,0.0,0.888143411414679,0.4595664051698036,11.111111111111
89618.4454099013,43148.18954941308,0.0,0.0,0.0,0.8881434114141263,0.45956640517087194,11.111111111111
89616.73927273386,43150.600842789754,0.0,0.0,0.0,0.8881434114144999,0.45956640517014974,11.111111111111
89615.03858432855,43153.004435399875,0.0,0.0,0.0,0.8510298308381755,0.5251173459556886,11.111111111111
89613.71712787737,43155.63784320238,0.0,0.0,0.0,0.82542981959572,0.5645047501325184,11.111111111111
89612.66743020983,43158.335159139555,0.0,0.0,0.0,0.6323935140141219,0.7746473026047858,11.111111111111
89613.33887114965,43161.62184878097,0.0,0.0,0.0,0.4300049681597073,0.9028265211866392,11.111111111111
89615.35319396913,43164.103634836734,0.0,0.0,0.0,0.1073645526887409,0.9942197205979907,11.111111111111
89617.50180497658,43164.57316192837,0.0,0.0,0.0,-0.05524424348572113,0.9984728707189247,11.111111111111
89619.91899235995,43164.30486073315,0.0,0.0,0.0,-0.13686522526713876,0.9905896779759898,11.111111111111
89622.25545302586,43163.646659814476,0.0,0.0,0.0,-0.34916422893650556,0.9370615461276679,11.111111111111
89623.97635576896,43162.15741705603,0.0,0.0,0.0,-0.41107501115497636,0.9116015221597297,11.111111111111
89625.73035279558,43160.17176004476,0.0,0.0,0.0,-0.5024626300743865,0.8645989274679504,11.111111111111
89627.15506232384,43157.67133030089,0.0,0.0,0.0,-0.6158948201007189,0.7878283890372973,11.111111111111
89627.86847765453,43154.802740483436,0.0,0.0,0.0,-0.6035477756466034,0.7973268354395436,11.111111111111
89628.53036332496,43152.45605492466,0.0,0.0,0.0,-0.5553289490181892,0.8316307824884511,11.111111111111
89629.70370610434,43149.62799796922,0.0,0.0,0.0,-0.523822516221086,0.8518274305866242,11.111111111111
89631.05756315748,43146.95036957524,0.0,0.0,0.0,-0.5208425501490467,0.853652761932062,11.111111111111
89632.47585472313,43144.19332799562,0.0,0.0,0.0,-0.4927606263271742,0.8701649068663083,11.111111111111
89634.15338295233,43141.39654708615,0.0,0.0,0.0,-0.444506666667479,0.8957755429169557,11.111111111111
89636.13903996359,43138.78209868798,0.0,0.0,0.0,-0.28882242345839704,0.9573826861331984,11.111111111111
89638.65050931195,43137.1150654182,0.0,0.0,0.0,0.036690425929293516,0.9993266796424115,11.111111111111
89642.06413949114,43137.36606763726,0.0,0.0,0.0,0.14042032542609625,0.990091981690201,11.111111111111
89643.97175635597,43137.918272519186,0.0,0.0,0.0,0.46858929502998403,0.8834161378327331,11.111111111111
89645.025965676,43139.474486277344,0.0,0.0,0.0,0.682633178164535,0.7307612086509424,11.111111111111
89645.17656700744,43141.68330580505,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,11.111111111111
89645.17656700744,43143.89212533275,0.0,0.0,0.0,0.7406416016810512,0.6719003035118581,11.111111111111
89644.9757652322,43145.950343529024,0.0,0.0,0.0,0.7882054380174208,0.6154122094009556,11.111111111111
89644.47376079408,43147.95836128148,0.0,0.0,0.0,0.8017096065909749,0.5977137330693886,11.111111111111
