x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89669.82634826488,43133.24935924902,0.0,0.0,0.0,-0.8641775047575619,0.5031870827743832,9.719444444444445
89668.2388975564,43130.45242228646,0.0,0.0,0.0,-0.8567052353123144,0.5158063006482879,9.719444444444445
89666.87822552054,43127.882263996544,0.0,0.0,0.0,-0.8760856354219352,0.48215553445682235,9.719444444444445
89665.44196059382,43125.61447727014,0.0,0.0,0.0,-0.8683274209497469,0.4959914213237574,9.719444444444445
89663.70332410357,43122.66635452582,0.0,0.0,0.0,-0.9657707506138885,0.2593971034122904,9.719444444444445
89660.83079425011,43121.00331092646,0.0,0.0,0.0,-0.9532333019777142,0.3022354578812087,9.719444444444445
89656.45072092339,43117.91535896047,0.0,0.0,0.0,-0.9740119379931524,0.2264966769001772,9.719444444444445
89653.19972136802,43116.316950845736,0.0,0.0,0.0,0.9956286200751584,0.09340048654710506,9.719444444444445
89650.65294902388,43116.79902159335,0.0,0.0,0.0,0.97253228170596,0.23276804127671702,9.719444444444445
89647.04754298956,43118.62974590094,0.0,0.0,0.0,0.9832990754911076,0.18199705530126886,9.719444444444445
89644.31224363351,43119.67820696935,0.0,0.0,0.0,0.984576937261261,0.17495214949589757,9.719444444444445
89641.0329009937,43120.881635461024,0.0,0.0,0.0,0.9753644309318722,0.22059969826122877,9.719444444444445
89638.18970219904,43122.23707233752,0.0,0.0,0.0,0.9352460026328644,0.3539984668882738,9.719444444444445
89635.89928672784,43124.2609073469,0.0,0.0,0.0,0.9199231996280388,0.3920985931957822,9.719444444444445
89633.91051691183,43126.33262558788,0.0,0.0,0.0,0.8881434114141818,0.45956640517076447,9.719444444444445
89632.43941191839,43128.41174665433,0.0,0.0,0.0,0.8881434114144886,0.45956640517017167,9.719444444444445
89630.85644409912,43130.648964089676,0.0,0.0,0.0,0.8881434114136514,0.4595664051717897,9.719444444444445
89628.74346211857,43133.63525355807,0.0,0.0,0.0,0.8881434114150597,0.45956640516906805,9.719444444444445
89626.991926841,43136.110708342356,0.0,0.0,0.0,0.8881434114142448,0.45956640517064296,9.719444444444445
89625.28236509352,43138.526841697516,0.0,0.0,0.0,0.8881434114141957,0.4595664051707376,9.719444444444445
89623.5727117994,43140.94310443606,0.0,0.0,0.0,0.8881434114143268,0.4595664051704844,9.719444444444445
89621.86313088931,43143.359264873834,0.0,0.0,0.0,0.8881434114141366,0.459566405170852,9.719444444444445
