x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89653.94236558814,43116.70368915731,0.0,0.0,0.0,0.3736435614657225,0.9275723632014975,11.165298984334726
89668.2388975564,43130.45242228646,0.0,0.0,0.0,-0.8567052353123144,0.5158063006482879,10.555555555555555
89666.87822552054,43127.882263996544,0.0,0.0,0.0,-0.8760856354219352,0.48215553445682235,10.555555555555555
89665.44196059382,43125.61447727014,0.0,0.0,0.0,-0.8683274209497469,0.4959914213237574,10.555555555555555
89663.70332410357,43122.66635452582,0.0,0.0,0.0,-0.9657707506138885,0.2593971034122904,10.555555555555555
89660.83079425011,43121.00331092646,0.0,0.0,0.0,-0.9532333019777142,0.3022354578812087,10.555555555555555
89656.45072092339,43117.91535896047,0.0,0.0,0.0,-0.9740119379931524,0.2264966769001772,10.555555555555555
89653.19972136802,43116.316950845736,0.0,0.0,0.0,0.9956286200751584,0.09340048654710506,10.555555555555555
89650.65294902388,43116.79902159335,0.0,0.0,0.0,0.97253228170596,0.23276804127671702,10.555555555555555
89647.04754298956,43118.62974590094,0.0,0.0,0.0,0.9832990754911076,0.18199705530126886,10.555555555555555
89644.31224363351,43119.67820696935,0.0,0.0,0.0,0.9579101724427425,0.2870681130510935,10.555555555555555
89641.59167568567,43121.46970878435,0.0,0.0,0.0,0.9305952469401686,0.3660498413773276,10.555555555555555
89639.21100534846,43123.685405494216,0.0,0.0,0.0,0.9483990492327125,0.3170792383844881,10.555555555555555
89636.94793779805,43125.38906308835,0.0,0.0,0.0,0.939455458893239,0.34267103868826404,10.68716788115246
89634.86286432462,43127.14357613306,0.0,0.0,0.0,0.9408919758746074,0.33870679021061456,11.185513870989068
89632.80321857649,43128.84723372719,0.0,0.0,0.0,0.9311064009129624,0.36474768015562453,11.653646071603799
89630.85644409912,43130.648964089676,0.0,0.0,0.0,0.8966804753511616,0.4426783540269559,12.039397152560792
89628.64599255608,43133.534869997675,0.0,0.0,0.0,0.8906485873089576,0.4546923068675762,12.628848412095191
89626.8341171351,43136.03698367426,0.0,0.0,0.0,0.8860628300710943,0.4635651638835721,12.608871421656055
89625.1372814234,43138.48157749621,0.0,0.0,0.0,0.8764765657770828,0.48144452395225257,12.127675067652621
89623.5727117994,43140.94310443606,0.0,0.0,0.0,0.8881434114143268,0.4595664051704844,11.636743642260605
89621.86313088931,43143.359264873834,0.0,0.0,0.0,0.8881434114141366,0.459566405170852,11.11640891263404
89620.15368474346,43145.775234848545,0.0,0.0,0.0,0.888143411414679,0.4595664051698036,10.570535696196572
89618.4454099013,43148.18954941308,0.0,0.0,0.0,0.8881434114141263,0.45956640517087194,10.555555555555555
89616.73927273386,43150.600842789754,0.0,0.0,0.0,0.8881434114144999,0.45956640517014974,10.555555555555555
89615.03858432855,43153.004435399875,0.0,0.0,0.0,0.8510298308381755,0.5251173459556886,10.555555555555555
89613.71712787737,43155.63784320238,0.0,0.0,0.0,0.7741999046110646,0.6329411565858382,10.555555555555555
89613.25943144152,43157.894528435216,0.0,0.0,0.0,0.6271156053709626,0.7789261951560053,10.555555555555555
89614.00718955175,43161.316959785945,0.0,0.0,0.0,0.4897661060859188,0.8718538646639336,10.555555555555555
89615.53146569955,43163.81907346253,0.0,0.0,0.0,0.1546758044060681,0.9879652805292987,10.555555555555555
89617.86101981223,43164.566831572774,0.0,0.0,0.0,-0.08361813845200261,0.9964978710071697,10.555555555555555
89619.90297465175,43164.22171244497,0.0,0.0,0.0,-0.16406708238764728,0.9864491839303254,10.555555555555555
89622.08872912785,43163.473954334724,0.0,0.0,0.0,-0.2998242318340589,0.9539944601543117,10.555555555555555
89623.97635576896,43162.15741705603,0.0,0.0,0.0,-0.41107501115497636,0.9116015221597297,10.555555555555555
89625.73035279558,43160.17176004476,0.0,0.0,0.0,-0.5024626300743865,0.8645989274679504,10.555555555555555
89627.15506232384,43157.67133030089,0.0,0.0,0.0,-0.6158948201007189,0.7878283890372973,10.555555555555555
89627.86847765453,43154.802740483436,0.0,0.0,0.0,-0.6479296366176152,0.7617001942973136,10.555555555555555
89628.30221260076,43152.13323170441,0.0,0.0,0.0,-0.5864497894221898,0.809985582888158,10.555555555555555
89629.24409953531,43149.266619294925,0.0,0.0,0.0,-0.5060526861585618,0.8625025674348478,10.555555555555555
89630.80026055759,43146.48191009715,0.0,0.0,0.0,-0.5019268181927604,0.8649100931188696,10.555555555555555
89632.43832479158,43143.61529768767,0.0,0.0,0.0,-0.5031870827737541,0.8641775047579282,10.555555555555555
89634.15829223728,43140.58487885479,0.0,0.0,0.0,-0.31772280467517233,0.9481836422283092,10.555555555555555
89636.86052686292,43138.54486005169,0.0,0.0,0.0,-0.16018224300649922,0.9870874576375727,10.555555555555555
89639.16247882348,43137.77754273151,0.0,0.0,0.0,-0.03522838158583535,0.9993792879236806,10.555555555555555
89641.99821674591,43137.5773729958,0.0,0.0,0.0,0.08919680179424362,0.9960140212615877,10.555555555555555
89644.40025357432,43138.01107408982,0.0,0.0,0.0,0.3765161430087686,0.9264100571851541,10.555555555555555
89645.66799523377,43139.24545412665,0.0,0.0,0.0,0.6004955475011665,0.7996280994507848,10.555555555555555
89646.26850444087,43141.31387472889,0.0,0.0,0.0,0.785195667422705,0.6192477402951204,10.555555555555555
89645.78619118241,43143.32632633397,0.0,0.0,0.0,0.7962901678883674,0.6049148440270875,10.555555555555555
89645.13656630297,43145.66016386382,0.0,0.0,0.0,0.7570142778585589,0.6533983341869526,10.555555555555555
89644.8237839536,43147.77745976719,0.0,0.0,0.0,0.7658488306656325,0.6430206595188707,10.555555555555555
89644.35944256966,43150.420273880634,0.0,0.0,0.0,0.9208550201643443,0.389905157491056,10.555555555555555
89642.60048426656,43152.235200325376,0.0,0.0,0.0,0.9451820348706523,0.3265439035685292,10.555555555555555
89640.46972497464,43153.90702684673,0.0,0.0,0.0,0.9035052913242307,0.4285769342243199,10.555555555555555
89638.568432068,43156.23447161176,0.0,0.0,0.0,0.8908979144653366,0.45420359531966914,10.555555555555555
89636.82906993618,43158.63090804603,0.0,0.0,0.0,0.8908979144655771,0.4542035953191976,10.555555555555555
89635.07818800844,43161.04321607952,0.0,0.0,0.0,0.8908979144651851,0.4542035953199663,10.88055808476487
89633.33206221837,43163.448971261605,0.0,0.0,0.0,0.8908979144649928,0.45420359532034354,11.133815888720473
89631.5818447238,43165.860363860746,0.0,0.0,0.0,0.8908979144651411,0.45420359532005256,10.585056276780463
89629.81908943987,43168.28903061727,0.0,0.0,0.0,0.890897914465515,0.4542035953193192,10.555555555555555
89628.0728391,43170.6949574,0.0,0.0,0.0,0.910750913033808,0.41295614102236705,10.555555555555555
89626.1769196,43172.8592263,0.0,0.0,0.0,0.9266429901665514,0.37594250727364215,10.555555555555555
89623.9486293,43175.0235088,0.0,0.0,0.0,0.9133372248046899,0.4072040198549951,10.555555555555555
89622.09133049169,43177.09049791956,0.0,0.0,0.0,0.7996661644759137,0.6004448562460843,10.555555555555555
89621.18496566782,43180.21094358851,0.0,0.0,0.0,0.6268588671280574,0.7791328260976613,10.555555555555555
89621.6451245049,43182.31041828266,0.0,0.0,0.0,0.5135290598582727,0.8580722024871092,10.555555555555555
89622.70924181562,43184.29485326754,0.0,0.0,0.0,0.2851498287140029,0.9584829550828615,10.555555555555555
89624.77995658245,43185.64656985144,0.0,0.0,0.0,0.20820436345613316,0.9780853454774928,10.555555555555555
89626.90819120391,43186.5956474529,0.0,0.0,0.0,0.08333083563981175,0.9965219374562563,10.555555555555555
89629.64038429904,43187.05580628997,0.0,0.0,0.0,-0.14679003205571475,0.9891676735968894,10.555555555555555
89632.1322734,43186.2995723,0.0,0.0,0.0,-0.30761263760673174,0.9515116736985572,10.555555555555555
89634.642422,43184.4871419,0.0,0.0,0.0,-0.28523867458020946,0.9584565188487819,10.555555555555555
89637.2185154,43182.8048442,0.0,0.0,0.0,-0.06803485779817882,0.9976829446895349,10.555555555555555
89640.06222055477,43182.41519141035,0.0,0.0,0.0,0.043311403321599426,0.999061620893483,10.555555555555555
89643.15084887798,43182.68349260557,0.0,0.0,0.0,0.1927655721759655,0.9812448390609108,10.555555555555555
89646.10518901322,43183.89084798405,0.0,0.0,0.0,0.21349579943988753,0.9769439818236885,10.555555555555555
89648.58952049058,43185.031128063725,0.0,0.0,0.0,0.24426027450977622,0.9697097082613996,10.555555555555555
89651.2081401559,43186.439709338614,0.0,0.0,0.0,0.09635945690116364,0.99534660046926,10.555555555555555
89654.29676847911,43187.04338702786,0.0,0.0,0.0,-0.14224029584751027,0.9898321565988917,10.555555555555555
89658.90702239003,43185.6904485575,0.0,0.0,0.0,-0.4103001862564669,0.9119505234155572,10.555555555555555
89660.68436448697,43183.68524208917,0.0,0.0,0.0,-0.6623720359438414,0.7491750703270968,10.555555555555555
89660.91222885836,43181.83954068082,0.0,0.0,0.0,-0.7926924409375988,0.6096217631289023,10.555555555555555
89660.52485942698,43180.38120870385,0.0,0.0,0.0,-0.8953889295108799,0.4452849255357299,10.555555555555555
89659.88683918706,43179.53811052967,0.0,0.0,0.0,-0.9262829318357125,0.3768287809998551,10.555555555555555
89658.97538170146,43178.6494394812,0.0,0.0,0.0,-0.9285988029674113,0.3710852504849674,10.555555555555555
89658.25641826706,43177.96561382355,0.0,0.0,0.0,-0.9145142956762701,0.4045535848360952,10.555555555555555
89657.48383078865,43177.11576759729,0.0,0.0,0.0,-0.946171923304621,0.32366447372245616,10.555555555555555
89656.23714038671,43176.14980262822,0.0,0.0,0.0,-0.9808202772225367,0.1949142985753129,10.555555555555555
89653.8576340509,43175.16517931685,0.0,0.0,0.0,-0.9971867727433041,0.0749569227342865,10.555555555555555
89651.40001363785,43174.7936091067,0.0,0.0,0.0,-0.9834601309586625,0.1811247382738496,10.555555555555555
89648.40297902725,43173.65091709882,0.0,0.0,0.0,-0.761694374015756,0.6479364788254676,10.555555555555555
89647.98522364473,43171.0794659124,0.0,0.0,0.0,-0.6580073021247766,0.7530115472889329,10.555555555555555
89648.32094411465,43168.59767985663,0.0,0.0,0.0,-0.6123241466388146,0.7906068172252548,10.555555555555555
89648.8580968665,43166.51834559369,0.0,0.0,0.0,-0.5115365582281431,0.8592615140899221,10.555555555555555
89649.73097008828,43164.90853842239,0.0,0.0,0.0,-0.46049540259608684,0.8876620889662169,10.555555555555555
89651.00670787395,43163.09750535467,0.0,0.0,0.0,-0.28955777068020433,0.9571605390104161,10.555555555555555
89652.61816612954,43162.0243005738,0.0,0.0,0.0,-0.16391229350772502,0.9864749160708738,10.555555555555555
89655.16964170088,43161.15232168934,0.0,0.0,0.0,-0.049763041987388644,0.9987610523304167,10.555555555555555
89657.85540546018,43160.88402049412,0.0,0.0,0.0,0.053764255789451154,0.9985536564448635,10.555555555555555
89660.33973693755,43161.15232168934,0.0,0.0,0.0,0.5442842753067961,0.8389008449475752,10.555555555555555
89661.37252109665,43163.466722145306,0.0,0.0,0.0,0.576892333502369,0.8168201978074436,10.555555555555555
89662.47248836204,43166.56683211047,0.0,0.0,0.0,0.41462108308267953,0.9099941524335998,10.555555555555555
89664.45814537331,43168.85033767342,0.0,0.0,0.0,0.17396795526413544,0.9847513140591465,10.555555555555555
89667.27115947261,43169.87626046258,0.0,0.0,0.0,-0.057099087721881756,0.9983685162210039,10.555555555555555
89670.81421559885,43169.469658741094,0.0,0.0,0.0,-0.156806521550015,0.9876293407951106,10.555555555555555
89673.90284392206,43168.463529259025,0.0,0.0,0.0,-0.28399053355068266,0.958827083917428,10.555555555555555
89676.58860768136,43166.71957149011,0.0,0.0,0.0,-0.4716492977969506,0.881786221194028,10.555555555555555
89678.33435412492,43164.103634836734,0.0,0.0,0.0,-0.564867186466317,0.8251818355087727,10.555555555555555
89679.61009191058,43160.81694519532,0.0,0.0,0.0,-0.6844596458636529,0.7290507480170382,10.555555555555555
89679.78870079725,43157.98886673572,0.0,0.0,0.0,-0.7475355484061522,0.6642218032172035,10.555555555555555
89679.40865962864,43154.78016830292,0.0,0.0,0.0,-0.8358391064799845,0.5489744876392172,10.555555555555555
89678.33435412492,43152.29838224716,0.0,0.0,0.0,-0.9446160107730485,0.32817768387142343,10.555555555555555
89676.37208744093,43150.747764587366,0.0,0.0,0.0,-0.9726287188586398,0.2323647461457979,10.555555555555555
89674.2158393821,43149.655130515,0.0,0.0,0.0,-0.9750700122218149,0.22189743411258672,10.555555555555555
89671.9594109602,43148.57204487249,0.0,0.0,0.0,-0.9876229717445036,0.15684663108449404,10.555555555555555
89669.28178256622,43147.69955921603,0.0,0.0,0.0,-0.9945896340523824,0.1038819514427222,10.555555555555555
89666.3609214,43147.0826789,0.0,0.0,0.0,-0.9826785849133768,0.1853181015244959,10.555555555555555
89663.59822569742,43146.002250322585,0.0,0.0,0.0,-0.9725823392134515,0.23255879568421148,10.555555555555555
89661.07240067613,43144.72107383913,0.0,0.0,0.0,-0.9367260537769208,0.3500632802444687,10.555555555555555
89658.30395292203,43142.31599397794,0.0,0.0,0.0,-0.7983486481162715,0.6021955131441298,10.555555555555555
89657.62560615498,43139.94178029329,0.0,0.0,0.0,-0.7242654759124796,0.6895212254900275,10.555555555555555
89657.48024613348,43136.98612652259,0.0,0.0,0.0,-0.7629511964562414,0.6464560865410656,10.555555555555555
89656.87207358895,43133.33229610915,0.0,0.0,0.0,-0.7673275070401419,0.6412554069476226,10.555555555555555
89656.07781078444,43128.93075640084,0.0,0.0,0.0,-0.8373989885301613,0.5465921093545559,10.555555555555555
89654.39000232487,43125.091819512396,0.0,0.0,0.0,-0.905818314701938,0.4236663554621028,10.555555555555555
89651.87483677726,43122.08023971198,0.0,0.0,0.0,-0.9627314292869098,0.27045922994637067,10.555555555555555
89648.56540842516,43120.0614884172,0.0,0.0,0.0,0.9922335719074219,0.12438866017382412,10.555555555555555
89643.3467859271,43121.39081654126,0.0,0.0,0.0,0.9658627570283826,0.25905430817790226,10.555555555555555
89639.23471533485,43123.76759323061,0.0,0.0,0.0,-0.2220114334585909,0.9750440622934236,10.555555555555555
89653.94236558814,43116.70368915731,0.0,0.0,0.0,0.3736435614657225,0.9275723632014975,11.165298984334726
