x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89669.82634826488,43133.24935924902,0.0,0.0,0.0,-0.8641775047575619,0.5031870827743832,1.5
89668.2388975564,43130.45242228646,0.0,0.0,0.0,-0.8567052353123144,0.5158063006482879,1.5
89666.87822552054,43127.882263996544,0.0,0.0,0.0,-0.8760856354219352,0.48215553445682235,1.5
89665.44196059382,43125.61447727014,0.0,0.0,0.0,-0.8683274209497469,0.4959914213237574,1.5
89663.70332410357,43122.66635452582,0.0,0.0,0.0,-0.9657707506138885,0.2593971034122904,1.5
89660.83079425011,43121.00331092646,0.0,0.0,0.0,-0.9613054866359587,0.27548459369555045,1.5
89656.2655580247,43118.15265183787,0.0,0.0,0.0,-0.9808202772226459,0.19491429857476364,1.5
89652.9880010883,43116.796421381434,0.0,0.0,0.0,0.9999998449991802,0.0005567778872786308,1.5
89650.65294902388,43116.79902159335,0.0,0.0,0.0,0.97253228170596,0.23276804127671702,2.0
89647.04754298956,43118.62974590094,0.0,0.0,0.0,0.9832990754911076,0.18199705530126886,9.719444444444445
89644.31224363351,43119.67820696935,0.0,0.0,0.0,0.984576937261261,0.17495214949589757,9.719444444444445
89641.0329009937,43120.881635461024,0.0,0.0,0.0,0.9753644309318722,0.22059969826122877,9.719444444444445
89638.18970219904,43122.23707233752,0.0,0.0,0.0,0.9533641537473507,0.30182244838579825,9.719444444444445
89635.4385209576,43124.173088766685,0.0,0.0,0.0,0.8881434114147216,0.4595664051697214,9.719444444444445
89633.91051691183,43126.33262558788,0.0,0.0,0.0,0.8881434114141818,0.45956640517076447,9.719444444444445
89632.43941191839,43128.41174665433,0.0,0.0,0.0,0.8881434114144886,0.45956640517017167,9.719444444444445
89630.85644409912,43130.648964089676,0.0,0.0,0.0,0.8881434114136514,0.4595664051717897,9.719444444444445
89628.74346211857,43133.63525355807,0.0,0.0,0.0,0.8881434114150597,0.45956640516906805,9.719444444444445
89626.991926841,43136.110708342356,0.0,0.0,0.0,0.8881434114142448,0.45956640517064296,9.719444444444445
89625.28236509352,43138.526841697516,0.0,0.0,0.0,0.8881434114141957,0.4595664051707376,9.719444444444445
89623.5727117994,43140.94310443606,0.0,0.0,0.0,0.8881434114143268,0.4595664051704844,9.719444444444445
89621.86313088931,43143.359264873834,0.0,0.0,0.0,0.8881434114141366,0.459566405170852,9.719444444444445
89620.15368474346,43145.775234848545,0.0,0.0,0.0,0.888143411414679,0.4595664051698036,9.719444444444445
89618.4454099013,43148.18954941308,0.0,0.0,0.0,0.8881434114141263,0.45956640517087194,9.719444444444445
89616.73927273386,43150.600842789754,0.0,0.0,0.0,0.8881434114144999,0.45956640517014974,9.719444444444445
89615.03858432855,43153.004435399875,0.0,0.0,0.0,0.8510298308381755,0.5251173459556886,9.719444444444445
89613.71712787737,43155.63784320238,0.0,0.0,0.0,0.747098473433589,0.6647133750671795,9.719444444444445
89613.41193301747,43158.24396068865,0.0,0.0,0.0,0.6756832708694201,0.7371920492430732,9.719444444444445
89613.68403359389,43161.36315425152,0.0,0.0,0.0,0.5406041261600179,0.841277111764467,9.719444444444445
89614.90852208418,43164.04379121673,0.0,0.0,0.0,0.23283162575857783,0.9725170610568318,9.719444444444445
89616.99346194601,43165.102808289404,0.0,0.0,0.0,-0.02466881340500107,0.9996956785168121,9.719444444444445
89619.67409891121,43164.97043115532,0.0,0.0,0.0,-0.23471529262833596,0.9720641601285352,9.719444444444445
89622.25545302586,43163.646659814476,0.0,0.0,0.0,-0.34916422893650556,0.9370615461276679,9.719444444444445
89623.97635576896,43162.15741705603,0.0,0.0,0.0,-0.41107501115497636,0.9116015221597297,9.719444444444445
89625.73035279558,43160.17176004476,0.0,0.0,0.0,-0.5024626300743865,0.8645989274679504,9.719444444444445
89627.15506232384,43157.67133030089,0.0,0.0,0.0,-0.6158948201007189,0.7878283890372973,9.719444444444445
89627.86847765453,43154.802740483436,0.0,0.0,0.0,-0.6035477756466034,0.7973268354395436,9.719444444444445
89628.53036332496,43152.45605492466,0.0,0.0,0.0,-0.5553289490181892,0.8316307824884511,9.719444444444445
89629.70370610434,43149.62799796922,0.0,0.0,0.0,-0.523822516221086,0.8518274305866242,9.719444444444445
89631.05756315748,43146.95036957524,0.0,0.0,0.0,-0.5019268181919462,0.8649100931193421,9.719444444444445
89632.26099164916,43144.8443697148,0.0,0.0,0.0,-0.5093353106603697,0.8605681503021737,9.719444444444445
89634.15338295233,43141.39654708615,0.0,0.0,0.0,-0.444506666667479,0.8957755429169557,9.719444444444445
89636.13903996359,43138.78209868798,0.0,0.0,0.0,-0.24898994552353382,0.9685060696909378,9.719444444444445
89639.08443119697,43137.16047879545,0.0,0.0,0.0,-0.010867639487878307,0.9999409454622615,9.719444444444445
89642.12910528092,43137.09429022841,0.0,0.0,0.0,0.13665478375452747,0.990618730933856,9.719444444444445
89644.24713942628,43137.68998733179,0.0,0.0,0.0,0.4520156724985065,0.8920099953563989,9.719444444444445
89645.33925078249,43139.17923009024,0.0,0.0,0.0,0.6382991579731915,0.7697884026995436,9.719444444444445
89645.76947646825,43141.46273565319,0.0,0.0,0.0,0.7126959438017973,0.7014730869309709,9.719444444444445
89645.73638218474,43143.54767551502,0.0,0.0,0.0,0.7276328342008335,0.6859668057514607,9.719444444444445
89645.6190479068,43145.53634109752,0.0,0.0,0.0,0.7167241393077184,0.6973568011668132,9.719444444444445
